2019-01-01 16:17:16,"b'I agree with @dhruv_rathee, Interviewer should have asked counter question, like- #spellingerror,  #Rafele,\xe2\x80\xa6 https://t.co/NWCyUsUWtj'"
2019-01-01 16:11:56,b'All the cronies well informed well in advance about #Demonetisation. They are the only ones whom #ModiSarkar consid\xe2\x80\xa6 https://t.co/DtD9gWiAbL'
2019-01-01 15:59:50,b'@RoflGandhi_ Sounds like benefits of #demonetisation against blackmoney.'
2019-01-01 15:58:58,"b'@rohini_sgh @smitaprakash @narendramodi What sharpness? Rohiniji, I did not expect this tweet at least from you! Wh\xe2\x80\xa6 https://t.co/4wRBAVYnb0'"
2019-01-01 15:57:25,b'Only #MehulChoksi #AnilAmbani #VijayMalliya voluntarily declared their assets &amp; black money &amp; stood in the queue of\xe2\x80\xa6 https://t.co/PKXtAzzoLT'
2019-01-01 15:47:49,"b""The #Modi govt's Demonetisation scheme came as a disaster for the country. #ModiMadeDisaster \n\nOn the murderous\xe2\x80\xa6 https://t.co/MN1hXH7s2P"""
2019-01-01 15:23:49,b'A PM so fond of the term \xe2\x80\x9csurgical strike\xe2\x80\x9d conducted a carpet bombing through #Demonetisation. If he wanted to go a\xe2\x80\xa6 https://t.co/R2KzKg3lk7'
2019-01-01 15:20:20,"b'#Modi2019Interview\nI wonder to see Midi\'s interview.After the failure of \n#Demonetisation  he is busy in \n""selfprai\xe2\x80\xa6 https://t.co/UElh2Go9QS'"
2019-01-01 15:19:20,"b'""Notes Ban Wasn\'t A Jhatka, Had Warned People A Year Earlier"": PM @narendramodi on #Demonetisation\n\n#Modi2019Interview'"
2019-01-01 15:13:16,"b'@kurup62 Absolutely! The so called Interview was just\nself aggrandizement, monologue and his mann ki baat!\xe2\x80\xa6 https://t.co/BB4A3lOnVs'"
2019-01-01 15:11:36,"b'@kurup62 Absolutely! The so called Interview was just self aggrandizement, monologue and his mann ki baat!\xe2\x80\xa6 https://t.co/8u4QaoyNRW'"
